Energy (cm-1)	Wavelength (nm)	Abs	<--UV Spectrum	UV-Vis transitions-->	Energy (cm-1)	Wavelength (nm)	Osc. strength
12500.0	800.0	4.09951754496e-153			46637.3967481	214.420201325	0.0291
12675.0	788.9546351084813	1.62577331894e-151			46676.1113607	214.242354568	0.0395
12850.0	778.2101167315175	6.32646935674e-150			47008.4117854	212.727884653	0.0013
13025.0	767.7543186180422	2.415666642e-148			47413.3021088	210.911275006	0.0093
13200.0	757.5757575757576	9.05079595605e-147			50231.4032837	199.078650929	0.1762
13375.0	747.6635514018692	3.32744378315e-145			51212.9800238	195.262997688	0.1905
13550.0	738.0073800738007	1.20035266886e-143			52861.5772767	189.173318603	0.0778
13725.0	728.5974499089253	4.24894571925e-142			53537.4698882	186.785068867	0.0746
13900.0	719.4244604316547	1.47580062735e-140			53812.5049485	185.830412644	0.0204
14075.0	710.4795737122557	5.02977302633e-139			53954.458528	185.341494898	0.1183
14250.0	701.7543859649123	1.68206694252e-137
14425.0	693.2409012131716	5.51966038901e-136
14600.0	684.931506849315	1.77727910419e-134
14775.0	676.8189509306261	5.61530189193e-133
14950.0	668.8963210702341	1.74086376135e-131
15125.0	661.1570247933885	5.29578886224e-130
15300.0	653.59477124183	1.58077749017e-128
15475.0	646.2035541195477	4.6300430654e-127
15650.0	638.9776357827476	1.33067968433e-125
15825.0	631.911532385466	3.75263420742e-124
16000.0	625.0	1.03842025929e-122
16175.0	618.2380216383308	2.81957912716e-121
16350.0	611.6207951070336	7.51224318667e-120
16525.0	605.143721633888	1.96394449436e-118
16700.0	598.8023952095808	5.03805613302e-117
16875.0	592.5925925925926	1.26815114568e-115
17050.0	586.5102639296188	3.13222723035e-114
17225.0	580.5515239477504	7.59118772853e-113
17400.0	574.7126436781609	1.8052627996e-111
17575.0	568.9900426742532	4.21255289442e-110
17750.0	563.3802816901408	9.64549535966e-109
17925.0	557.8800557880056	2.16709496585e-107
18100.0	552.4861878453039	4.77755383963e-106
18275.0	547.1956224350205	1.03349285575e-104
18450.0	542.0054200542005	2.19373221175e-103
18625.0	536.9127516778524	4.56913502941e-102
18800.0	531.9148936170212	9.33810219851e-101
18975.0	527.0092226613966	1.8726538357e-99
19150.0	522.1932114882507	3.68494186557e-98
19325.0	517.4644243208279	7.11505127066e-97
19500.0	512.8205128205128	1.34803040124e-95
19675.0	508.2592121982211	2.50608387168e-94
19850.0	503.77833753148616	4.5715742853e-93
20025.0	499.3757802746567	8.18295623235e-92
20200.0	495.0495049504951	1.43723884177e-90
20375.0	490.79754601226995	2.47697678302e-89
20550.0	486.61800486618006	4.18879592156e-88
20725.0	482.5090470446321	6.95073525071e-87
20900.0	478.4688995215311	1.13173975882e-85
21075.0	474.4958481613286	1.80815927843e-84
21250.0	470.5882352941176	2.83466070215e-83
21425.0	466.74445740956827	4.36053495757e-82
21600.0	462.962962962963	6.58192237404e-81
21775.0	459.2422502870264	9.74855029745e-80
21950.0	455.58086560364467	1.41677739223e-78
22125.0	451.97740112994353	2.02040066837e-77
22300.0	448.4304932735426	2.82714248114e-76
22475.0	444.9388209121246	3.88179146226e-75
22650.0	441.5011037527594	5.22987151427e-74
22825.0	438.1161007667032	6.91391692535e-73
23000.0	434.7826086956522	8.96874377624e-72
23175.0	431.4994606256742	1.14159853746e-70
23350.0	428.2655246252677	1.4258358207e-69
23525.0	425.0797024442083	1.74743074872e-68
23700.0	421.9409282700422	2.10138082647e-67
23875.0	418.848167539267	2.47961298008e-66
24050.0	415.8004158004158	2.87102771909e-65
24225.0	412.79669762641896	3.26185929722e-64
24400.0	409.8360655737705	3.63636458951e-63
24575.0	406.9175991861648	3.97780949696e-62
24750.0	404.04040404040404	4.26967589656e-61
24925.0	401.2036108324975	4.49697231605e-60
25100.0	398.40637450199205	4.64750535482e-59
25275.0	395.64787339268054	4.7129623493e-58
25450.0	392.92730844793715	4.68967163134e-57
25625.0	390.2439024390244	4.57894364486e-56
25800.0	387.5968992248062	4.38694882805e-55
25975.0	384.98556304138594	4.124148094e-54
26150.0	382.4091778202677	3.80434904443e-53
26325.0	379.8670465337132	3.44350635357e-52
26500.0	377.35849056603774	3.05841107494e-51
26675.0	374.88284910965325	2.66541766435e-50
26850.0	372.43947858472995	2.27934014263e-49
27025.0	370.0277520814061	1.91261461309e-48
27200.0	367.6470588235294	1.57478138545e-47
27375.0	365.29680365296804	1.27229423178e-46
27550.0	362.9764065335753	1.00862409087e-45
27725.0	360.6853020739405	7.84595151707e-45
27900.0	358.42293906810033	5.98875324573e-44
28075.0	356.18878005342833	4.4854058649e-43
28250.0	353.98230088495575	3.29641297615e-42
28425.0	351.80299032541774	2.37714699665e-41
28600.0	349.65034965034965	1.68207373823e-40
28775.0	347.5238922675934	1.16790792793e-39
28950.0	345.4231433506045	7.95695281241e-39
29125.0	343.3476394849785	5.3193623518e-38
29300.0	341.29692832764505	3.48936983351e-37
29475.0	339.2705682782019	2.24599653575e-36
29650.0	337.2681281618887	1.41855387569e-35
29825.0	335.28918692372173	8.79138462142e-35
30000.0	333.3333333333333	5.34617834597e-34
30175.0	331.4001657000828	3.19010033925e-33
30350.0	329.48929159802304	1.86784144588e-32
30525.0	327.6003276003276	1.0731253704e-31
30700.0	325.7328990228013	6.04972641208e-31
30875.0	323.88663967611336	3.34653872539e-30
31050.0	322.061191626409	1.81648097599e-29
31225.0	320.2562049639712	9.67477258038e-29
31400.0	318.47133757961785	5.05621606428e-28
31575.0	316.7062549485352	2.59289821485e-27
31750.0	314.96062992125985	1.30472907088e-26
